site,latitude,longitude,zone,length_m,width_m,height_m,orientation_deg,wall_material,wall_thickness_m,roof_material,roof_thickness_m,insulation_material,insulation_thickness_m,window_wall,window_width_m,window_height_m,window_shgc,window_u_w_m2k,hot_mean_c,hot_max_c,hot_comfort_fraction,cold_min_c
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,brick,0.23,rcc_slab,0.15,eps,0.1,north,1.8,0.9,0.65,3.5,37.027,38.389,0.0,7.075
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,brick,0.115,concrete,0.1,mineral_wool,0.1,east,1.2,1.2,0.65,5.8,37.533,39.676,0.0,7.112
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,concrete,0.15,gi_sheet,0.002,mineral_wool,0.05,west,0.6,0.9,0.75,3.5,37.849,40.066,0.0,7.098
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,puf_sandwich_panel,0.075,gi_sheet,0.002,eps,0.05,south,0.6,1.5,0.55,5.8,35.825,40.305,0.0298,7.437
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,brick,0.115,gi_sheet,0.002,none,0.0,east,1.5,0.9,0.85,5.8,44.37,54.432,0.0,7.134
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,plywood,0.019,gi_sheet,0.002,eps,0.025,west,1.8,0.6,0.75,2.6,39.85,47.968,0.0119,7.404
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,plywood,0.012,rcc_slab,0.15,eps,0.05,south,0.9,1.2,0.75,5.8,38.323,42.496,0.0,7.204
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,gi_sheet,0.002,brick,0.115,eps,0.1,south,1.8,0.6,0.35,5.8,37.051,40.564,0.0,7.235
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,gi_sheet,0.002,concrete,0.15,eps,0.05,east,1.5,1.5,0.55,3.5,38.712,43.325,0.0,7.196
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,puf_sandwich_panel,0.05,gi_sheet,0.002,eps,0.1,west,1.8,1.2,0.35,3.5,36.03,40.477,0.0298,7.435
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,gi_sheet,0.002,concrete,0.15,mineral_wool,0.05,north,0.9,1.5,0.65,5.8,38.897,43.375,0.0,7.193
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,brick,0.115,brick,0.115,none,0.0,east,1.2,1.2,0.35,2.6,43.219,50.365,0.0,7.114
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,concrete,0.15,puf_sandwich_panel,0.075,eps,0.05,east,0.9,0.6,0.55,2.6,37.181,38.997,0.0,7.099
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,gi_sheet,0.002,rcc_slab,0.2,eps,0.025,east,0.9,1.5,0.75,3.5,40.205,45.759,0.0,7.169
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,rammed_earth,0.3,gi_sheet,0.002,eps,0.05,south,1.2,1.5,0.35,5.8,37.335,38.874,0.0,7.076
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,concrete,0.2,puf_sandwich_panel,0.15,eps,0.1,south,1.2,0.9,0.35,5.8,36.109,37.21,0.0,7.083
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,concrete,0.15,concrete,0.1,mineral_wool,0.1,west,0.6,1.2,0.35,2.6,36.541,37.926,0.0,7.088
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,puf_sandwich_panel,0.075,puf_sandwich_panel,0.1,eps,0.025,north,1.8,1.2,0.35,3.5,35.718,40.055,0.0298,7.461
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,rammed_earth,0.45,rcc_slab,0.2,none,0.0,south,0.6,0.9,0.75,2.6,41.058,43.919,0.0,7.053
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,concrete,0.2,concrete,0.15,eps,0.1,west,1.8,1.5,0.45,5.8,37.907,39.738,0.0,7.075
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,rammed_earth,0.3,rcc_slab,0.15,eps,0.05,south,1.8,1.5,0.65,3.5,38.598,40.575,0.0,7.069
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,puf_sandwich_panel,0.075,concrete,0.15,mineral_wool,0.05,south,0.6,1.5,0.85,5.8,36.405,39.193,0.0,7.205
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,concrete,0.2,concrete,0.15,eps,0.05,west,0.6,1.2,0.45,3.5,37.552,39.117,0.0,7.073
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,puf_sandwich_panel,0.1,puf_sandwich_panel,0.1,mineral_wool,0.1,east,1.8,1.5,0.35,5.8,36.406,40.522,0.0298,7.417
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,puf_sandwich_panel,0.075,puf_sandwich_panel,0.15,mineral_wool,0.1,west,1.2,0.6,0.85,2.6,34.802,38.522,0.0357,7.416
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,puf_sandwich_panel,0.05,puf_sandwich_panel,0.15,mineral_wool,0.05,west,1.2,0.6,0.85,3.5,35.31,39.601,0.0298,7.443
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,concrete,0.2,concrete,0.1,mineral_wool,0.025,east,1.5,0.6,0.85,3.5,39.666,42.294,0.0,7.076
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,rammed_earth,0.3,gi_sheet,0.002,eps,0.025,west,0.6,0.9,0.55,3.5,38.383,40.336,0.0,7.074
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,brick,0.115,rcc_slab,0.2,eps,0.05,south,1.8,0.9,0.65,3.5,38.638,41.285,0.0,7.099
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,plywood,0.05,puf_sandwich_panel,0.1,mineral_wool,0.1,south,1.2,1.5,0.65,5.8,37.035,42.531,0.0,7.332
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,gi_sheet,0.002,gi_sheet,0.002,eps,0.025,east,1.2,0.9,0.75,3.5,40.043,49.036,0.0119,7.381
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,gi_sheet,0.002,brick,0.115,eps,0.025,east,1.2,0.9,0.65,2.6,39.979,46.778,0.0,7.238
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,gi_sheet,0.002,brick,0.23,eps,0.05,east,1.5,0.9,0.65,3.5,38.911,43.009,0.0,7.173
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,puf_sandwich_panel,0.1,brick,0.23,none,0.0,south,1.2,1.2,0.85,2.6,39.59,44.536,0.0,7.182
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,puf_sandwich_panel,0.15,puf_sandwich_panel,0.05,mineral_wool,0.05,south,1.2,1.5,0.35,2.6,35.401,39.666,0.0298,7.43
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,gi_sheet,0.002,puf_sandwich_panel,0.05,none,0.0,west,0.9,1.5,0.65,5.8,42.351,53.999,0.0179,7.394
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,rammed_earth,0.3,puf_sandwich_panel,0.1,mineral_wool,0.025,south,0.9,1.5,0.35,2.6,37.377,38.928,0.0,7.075
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,rammed_earth,0.45,puf_sandwich_panel,0.15,eps,0.05,south,0.9,1.5,0.45,2.6,36.504,37.408,0.0,7.058
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,gi_sheet,0.002,concrete,0.15,eps,0.1,west,1.5,0.6,0.65,3.5,37.462,40.633,0.0,7.194
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,puf_sandwich_panel,0.05,concrete,0.2,eps,0.05,west,1.8,0.9,0.85,2.6,37.843,41.566,0.0,7.179
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,brick,0.115,brick,0.115,eps,0.1,west,0.6,0.9,0.35,3.5,36.319,37.952,0.0,7.112
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,concrete,0.15,brick,0.115,mineral_wool,0.025,west,0.9,1.5,0.55,5.8,39.529,42.464,0.0,7.09
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,concrete,0.2,concrete,0.2,mineral_wool,0.1,west,1.8,1.5,0.65,5.8,38.096,39.899,0.0,7.072
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,brick,0.23,rcc_slab,0.15,mineral_wool,0.1,west,1.5,0.9,0.45,3.5,36.993,38.246,0.0,7.074
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,concrete,0.2,puf_sandwich_panel,0.1,mineral_wool,0.1,south,0.6,1.5,0.55,3.5,36.399,37.539,0.0,7.082
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,rammed_earth,0.15,gi_sheet,0.002,eps,0.1,north,1.5,0.9,0.55,5.8,36.77,38.656,0.0,7.117
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,rammed_earth,0.15,brick,0.115,mineral_wool,0.05,west,1.8,0.9,0.85,2.6,38.866,41.757,0.0,7.103
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,brick,0.23,concrete,0.15,mineral_wool,0.025,west,1.8,1.2,0.75,5.8,40.086,42.998,0.0,7.076
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,concrete,0.1,puf_sandwich_panel,0.1,eps,0.05,west,1.5,1.2,0.55,3.5,38.548,41.485,0.0,7.133
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,brick,0.23,puf_sandwich_panel,0.075,eps,0.025,south,0.6,1.5,0.35,5.8,37.691,39.537,0.0,7.085
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,concrete,0.1,brick,0.23,eps,0.05,north,1.8,1.5,0.35,3.5,38.522,41.085,0.0,7.1
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,rammed_earth,0.45,puf_sandwich_panel,0.05,eps,0.025,south,1.8,1.5,0.85,3.5,38.736,40.66,0.0,7.06
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,gi_sheet,0.002,puf_sandwich_panel,0.05,none,0.0,east,1.8,0.9,0.45,3.5,42.286,54.011,0.0179,7.395
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,concrete,0.1,puf_sandwich_panel,0.05,mineral_wool,0.05,south,1.5,1.2,0.85,2.6,38.427,41.569,0.0,7.132
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,brick,0.115,concrete,0.1,none,0.0,south,1.5,1.5,0.35,3.5,43.716,51.698,0.0,7.115
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,plywood,0.012,rcc_slab,0.25,eps,0.1,west,0.9,0.9,0.35,5.8,36.605,38.815,0.0,7.153
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,puf_sandwich_panel,0.075,gi_sheet,0.002,none,0.0,west,0.6,0.9,0.75,5.8,42.339,57.213,0.0179,7.442
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,rammed_earth,0.45,concrete,0.15,none,0.0,west,1.5,0.9,0.75,3.5,42.074,45.381,0.0,7.054
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,puf_sandwich_panel,0.1,gi_sheet,0.002,eps,0.025,west,0.6,1.5,0.35,3.5,36.669,42.436,0.0298,7.436
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,rammed_earth,0.15,rcc_slab,0.2,mineral_wool,0.05,west,1.5,0.6,0.85,5.8,38.267,40.351,0.0,7.09
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,rammed_earth,0.15,gi_sheet,0.002,mineral_wool,0.025,west,1.5,1.5,0.55,3.5,39.778,43.746,0.0,7.12
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,plywood,0.05,gi_sheet,0.002,none,0.0,west,0.9,1.5,0.75,3.5,43.436,57.676,0.0119,7.342
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,brick,0.345,rcc_slab,0.25,mineral_wool,0.05,east,1.8,1.2,0.65,2.6,37.921,39.469,0.0,7.058
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,brick,0.23,brick,0.115,none,0.0,east,0.9,1.5,0.35,3.5,42.468,47.096,0.0,7.079
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,puf_sandwich_panel,0.15,gi_sheet,0.002,eps,0.05,north,1.8,1.5,0.45,5.8,37.596,43.08,0.0238,7.424
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,gi_sheet,0.002,gi_sheet,0.002,eps,0.05,east,1.2,0.6,0.65,2.6,38.282,44.783,0.0179,7.379
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,concrete,0.3,puf_sandwich_panel,0.05,mineral_wool,0.1,east,1.8,0.6,0.85,2.6,36.974,38.145,0.0,7.064
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,puf_sandwich_panel,0.05,gi_sheet,0.002,mineral_wool,0.1,south,1.2,0.9,0.75,3.5,35.894,40.521,0.0298,7.408
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,concrete,0.15,puf_sandwich_panel,0.075,mineral_wool,0.1,south,1.2,1.5,0.85,2.6,37.485,39.483,0.0,7.101
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,rammed_earth,0.15,puf_sandwich_panel,0.15,mineral_wool,0.05,east,0.6,1.5,0.35,3.5,36.725,38.565,0.0,7.117
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,rammed_earth,0.15,concrete,0.2,none,0.0,east,1.8,1.5,0.75,3.5,43.564,49.778,0.0,7.092
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,brick,0.115,brick,0.23,none,0.0,north,1.5,1.2,0.55,3.5,42.708,48.655,0.0,7.1
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,brick,0.345,concrete,0.1,eps,0.025,south,1.8,1.2,0.75,2.6,39.726,42.154,0.0,7.063
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,concrete,0.2,rcc_slab,0.1,eps,0.05,south,0.6,0.9,0.75,2.6,37.723,39.406,0.0,7.075
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,plywood,0.03,gi_sheet,0.002,mineral_wool,0.05,east,0.6,0.9,0.55,2.6,37.326,42.701,0.0179,7.365
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,puf_sandwich_panel,0.1,rcc_slab,0.2,eps,0.1,north,1.5,0.6,0.35,5.8,34.845,36.417,0.0,7.176
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,concrete,0.15,puf_sandwich_panel,0.05,mineral_wool,0.05,west,1.2,1.5,0.55,5.8,38.424,40.794,0.0,7.102
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,brick,0.23,rcc_slab,0.15,none,0.0,east,0.9,1.5,0.85,2.6,42.954,47.758,0.0,7.075
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,concrete,0.15,gi_sheet,0.002,none,0.0,south,1.2,0.6,0.65,5.8,44.072,52.128,0.0,7.099
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,brick,0.345,brick,0.23,mineral_wool,0.05,north,1.5,0.6,0.45,3.5,37.226,38.413,0.0,7.059
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,concrete,0.3,concrete,0.1,eps,0.1,east,1.2,0.6,0.75,3.5,36.667,37.63,0.0,7.06
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,plywood,0.05,puf_sandwich_panel,0.1,eps,0.1,east,0.9,0.9,0.45,3.5,35.596,39.202,0.0238,7.345
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,plywood,0.012,brick,0.23,eps,0.025,east,1.5,1.5,0.85,3.5,41.181,47.087,0.0,7.18
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,rammed_earth,0.15,gi_sheet,0.002,eps,0.1,west,1.5,1.5,0.55,3.5,38.188,40.646,0.0,7.12
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,rammed_earth,0.3,concrete,0.1,eps,0.025,west,1.5,1.2,0.35,3.5,38.622,40.653,0.0,7.07
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,gi_sheet,0.002,rcc_slab,0.2,eps,0.1,west,1.2,1.5,0.65,2.6,38.013,41.714,0.0,7.168
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,concrete,0.2,concrete,0.15,none,0.0,east,0.6,1.2,0.55,2.6,43.251,48.597,0.0,7.073
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,brick,0.345,rcc_slab,0.2,mineral_wool,0.05,east,0.6,0.6,0.55,3.5,36.94,37.996,0.0,7.058
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,puf_sandwich_panel,0.05,brick,0.115,mineral_wool,0.1,north,1.5,1.5,0.85,5.8,38.789,43.285,0.0,7.248
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,gi_sheet,0.002,puf_sandwich_panel,0.15,eps,0.05,east,0.9,1.5,0.45,2.6,37.694,43.597,0.0179,7.392
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,puf_sandwich_panel,0.075,puf_sandwich_panel,0.075,none,0.0,north,1.2,0.6,0.35,3.5,35.056,38.756,0.0357,7.467
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,gi_sheet,0.002,concrete,0.2,mineral_wool,0.05,south,0.9,0.6,0.35,3.5,37.926,41.308,0.0,7.167
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,rammed_earth,0.15,concrete,0.15,mineral_wool,0.05,south,0.9,0.6,0.35,5.8,37.198,38.988,0.0,7.094
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,concrete,0.2,rcc_slab,0.1,eps,0.05,west,0.9,1.2,0.35,2.6,37.672,39.344,0.0,7.076
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,gi_sheet,0.002,gi_sheet,0.002,eps,0.05,east,0.6,0.6,0.45,5.8,37.581,43.33,0.0179,7.378
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,gi_sheet,0.002,gi_sheet,0.002,eps,0.1,north,1.8,0.9,0.65,3.5,38.118,44.009,0.0179,7.375
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,gi_sheet,0.002,gi_sheet,0.002,eps,0.1,west,1.2,0.9,0.55,5.8,36.98,41.932,0.0179,7.374
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,brick,0.115,puf_sandwich_panel,0.1,mineral_wool,0.1,north,1.8,1.5,0.65,3.5,38.512,41.454,0.0,7.136
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,gi_sheet,0.002,gi_sheet,0.002,eps,0.1,east,1.2,1.5,0.55,3.5,37.839,43.975,0.0179,7.376
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,concrete,0.1,puf_sandwich_panel,0.1,none,0.0,south,0.9,1.2,0.85,5.8,42.282,49.703,0.0,7.131
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,concrete,0.15,brick,0.115,eps,0.1,north,0.6,0.9,0.75,2.6,36.783,38.179,0.0,7.089
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,brick,0.345,brick,0.115,eps,0.1,north,1.5,1.2,0.75,5.8,37.939,39.421,0.0,7.063
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,rammed_earth,0.45,brick,0.115,none,0.0,south,1.5,1.5,0.45,3.5,41.466,44.603,0.0,7.057
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,rammed_earth,0.45,rcc_slab,0.2,mineral_wool,0.025,east,1.5,1.5,0.55,5.8,38.751,40.604,0.0,7.054
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,rammed_earth,0.45,puf_sandwich_panel,0.05,mineral_wool,0.05,east,0.9,0.9,0.75,2.6,36.637,37.556,0.0,7.058
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,brick,0.345,gi_sheet,0.002,eps,0.025,south,1.2,0.9,0.75,2.6,38.591,40.536,0.0,7.066
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,concrete,0.2,concrete,0.1,mineral_wool,0.1,east,0.9,0.6,0.45,3.5,36.476,37.572,0.0,7.075
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,brick,0.115,rcc_slab,0.2,eps,0.1,west,1.8,1.2,0.75,5.8,39.017,41.482,0.0,7.099
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,gi_sheet,0.002,gi_sheet,0.002,eps,0.1,north,1.2,0.9,0.45,5.8,37.118,41.977,0.0179,7.374
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,gi_sheet,0.002,concrete,0.15,eps,0.05,east,0.6,0.9,0.35,2.6,37.862,41.77,0.0,7.195
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,gi_sheet,0.002,brick,0.23,eps,0.05,south,0.6,1.5,0.65,3.5,38.239,42.142,0.0,7.172
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,concrete,0.3,puf_sandwich_panel,0.075,mineral_wool,0.05,north,0.9,0.9,0.65,2.6,37.196,38.445,0.0,7.064
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,gi_sheet,0.002,gi_sheet,0.002,eps,0.025,north,1.2,0.9,0.35,3.5,39.641,47.623,0.0119,7.381
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,gi_sheet,0.002,puf_sandwich_panel,0.15,eps,0.025,south,0.6,1.5,0.55,3.5,38.646,45.671,0.0179,7.393
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,puf_sandwich_panel,0.15,brick,0.115,eps,0.025,west,1.2,1.2,0.45,5.8,37.191,41.563,0.0,7.254
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,brick,0.23,gi_sheet,0.002,mineral_wool,0.025,west,0.6,1.2,0.35,3.5,38.641,40.991,0.0,7.084
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,plywood,0.03,rcc_slab,0.25,eps,0.025,south,1.2,0.6,0.75,5.8,38.975,42.931,0.0,7.149
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,gi_sheet,0.002,gi_sheet,0.002,mineral_wool,0.025,north,1.5,1.5,0.85,2.6,40.7,50.318,0.0119,7.378
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,puf_sandwich_panel,0.05,brick,0.23,none,0.0,south,1.2,0.9,0.35,3.5,39.282,44.187,0.0,7.184
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,plywood,0.05,brick,0.23,mineral_wool,0.025,west,1.2,0.6,0.75,2.6,38.586,42.54,0.0,7.164
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,concrete,0.1,rcc_slab,0.1,mineral_wool,0.1,west,1.8,1.5,0.35,3.5,37.567,39.801,0.0,7.112
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,gi_sheet,0.002,puf_sandwich_panel,0.075,mineral_wool,0.05,west,0.6,0.6,0.85,5.8,37.263,42.951,0.0179,7.382
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,plywood,0.019,rcc_slab,0.1,mineral_wool,0.05,west,0.9,0.9,0.85,5.8,37.924,42.338,0.0,7.237
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,rammed_earth,0.3,rcc_slab,0.1,eps,0.025,east,1.8,0.6,0.45,5.8,38.401,40.317,0.0,7.069
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,plywood,0.03,brick,0.23,mineral_wool,0.025,south,1.2,0.9,0.75,2.6,39.198,43.8,0.0,7.172
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,brick,0.23,puf_sandwich_panel,0.05,eps,0.1,east,1.5,1.5,0.35,2.6,36.546,37.896,0.0,7.087
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,brick,0.115,gi_sheet,0.002,eps,0.025,east,1.8,0.6,0.65,5.8,39.69,43.776,0.0,7.133
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,rammed_earth,0.15,puf_sandwich_panel,0.05,none,0.0,east,1.2,1.2,0.85,2.6,41.156,46.449,0.0,7.119
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,0.0,puf_sandwich_panel,0.075,gi_sheet,0.002,mineral_wool,0.025,east,1.8,0.9,0.65,5.8,38.396,45.03,0.0179,7.434
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,puf_sandwich_panel,0.05,puf_sandwich_panel,0.1,eps,0.025,south,1.8,0.6,0.35,5.8,35.425,39.679,0.0357,7.466
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,brick,0.345,gi_sheet,0.002,eps,0.05,east,0.6,0.9,0.75,3.5,37.162,38.425,0.0,7.065
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,rammed_earth,0.3,brick,0.23,mineral_wool,0.025,south,0.9,1.2,0.65,5.8,38.5,40.396,0.0,7.065
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,rammed_earth,0.3,gi_sheet,0.002,mineral_wool,0.025,west,1.2,0.6,0.65,3.5,38.353,40.307,0.0,7.074
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,rammed_earth,0.15,rcc_slab,0.25,mineral_wool,0.025,south,1.5,0.6,0.75,2.6,39.083,41.699,0.0,7.085
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,brick,0.23,brick,0.115,eps,0.05,south,0.9,1.2,0.65,2.6,37.886,39.697,0.0,7.078
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,gi_sheet,0.002,concrete,0.15,none,0.0,east,1.5,0.9,0.75,2.6,43.977,56.809,0.0,7.195
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,90.0,rammed_earth,0.3,puf_sandwich_panel,0.1,eps,0.1,north,1.8,0.9,0.75,2.6,37.386,38.791,0.0,7.076
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,brick,0.115,brick,0.115,none,0.0,north,1.5,0.9,0.75,5.8,43.766,51.281,0.0,7.114
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,gi_sheet,0.002,brick,0.23,eps,0.1,south,0.6,0.6,0.45,5.8,36.638,39.104,0.0,7.171
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,180.0,brick,0.115,gi_sheet,0.002,eps,0.1,north,1.5,0.9,0.85,3.5,37.367,39.755,0.0,7.133
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,concrete,0.15,rcc_slab,0.25,mineral_wool,0.1,west,1.8,1.5,0.65,2.6,38.994,41.145,0.0,7.078
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,135.0,plywood,0.012,puf_sandwich_panel,0.075,mineral_wool,0.1,south,0.9,1.2,0.35,5.8,36.303,40.851,0.0298,7.404
Delhi,28.6139,77.209,cold,3.0,3.0,2.6,45.0,gi_sheet,0.002,puf_sandwich_panel,0.05,eps,0.025,west,1.5,0.6,0.35,2.6,38.573,45.894,0.0179,7.398
